,Unnamed: 0,tweet,label
23504,23504,your name follows the word cunt in the dictionary sooo what's that tell you,0
13362,13362,niggas bitches cheat cause mf's always think they gettin played,1
1831,1831,koleworld this bitch tried the wrong one it'll all go down hill from now,0
4703,4703,sidehoenextdoor with your height yeah chunky bitch,0
3405,3405,hovaa your pet zebra stripey,0
8563,8563,currently sitting down wishing a bitch would,0
17308,17308,rt TAG what it ih hoe wassuh can a nigga get in dem guts,0
8466,8466,chill i'm not a coon TAG sick of you fake bougie ass coons lol,0
21457,21457,that's real dedication arigold this bitch got diarrhea and still here shitting up the bathroom,0
18569,18569,rt TAG fairy fun losing her wings doesn't mean there aren't other ways to fly TAG TAG TAG,0
21524,21524,the birds and the bugs TAG by anat r via TAG TAG TAG TAG TAG TAG,0
13859,13859,playing a show in lutsen mn at pm today at papa charlies,0
22135,22135,this random rap song the person next to me is listening to makes me wanna make a lotta money and fuck a lotta hoes i feel it,0
2274,2274,of the girls u went to hs with look horrible now but don't wanna believe it i'm bout to piss them facebook hoes off with this,0
13133,13133,my pussy popz severely,0
693,693,#degenerateartist ain't fuckin around with TAG TAG TAG gt i got blessed by jesus and you are not next you fake ass text gt,0
18663,18663,rt TAG TAG bet nigger i'm waiting for the car keys,0
7080,7080,sramirez you don't know where i llive you stupid cunt,0
10485,10485,i hate when i see a thick bitch on instagram then she show up looking like a teddy graham,0
14032,14032,rt TAG TAG TAG yea u know these lil bitches be stalking are twitter for they niggas,0
22202,22202,titties nd pussy,0
13474,13474,now i seperate from niggas i don't trust niggas that ain't starve wit me and all the bitches i didn't fuc,0
18447,18447,rt TAG me nite bitches,0
2730,2730,cr zyf ru i just really miss you and i know we can drink it off and talk about all of our problems like basic bitches,0
13543,13543,oh my there was an oreo baked into that chocolate chip cookie TAG,0
15071,15071,rt TAG lt not buying bitches vehicles,0
5447,5447,xpriceless bitch take dat shit down imediatly,0
7298,7298,wodaeeex TAG nun of ya bidness bitch,0
2001,2001,amp this bitch ask me why my jeans sag cuz they tryna hold my bandz up,0
3612,3612,javelinablue TAG TAG yep texas is redneck heaven,0
4435,4435,princegreenjr why hold back just say they're as retarded as their tits are fake there's no in between,0
5356,5356,theblacknerd wyd fag,0
3658,3658,jfromhuntington TAG day is like coloreds dat wrap day hoes like mummies,0
20520,20520,republicans aren't the only racist in america we have racist democrats too but don't play the token negro card,0
11752,11752,im soooooo tired of this dick dyke showing up on my fb feed real studs dont fucc niggas just be bisexual,1
1948,1948,waymoflydenu them jew lawyers and doctors say nigga ran lol nope they say shit like queer though,0
21909,21909,thirsty bitches lt lt lt lt not attractive,0
10661,10661,i like beamers benzes and porches i like my bitches imported,0
18798,18798,rt TAG are these hoes loyal n o o o o o o,0
14188,14188,rt TAG you give these bitches the amex once they gonna act like a chilly snob and try to go get that cardigan,0
24066,24066,ill call you bitch for short as a last resort and my first resort,0
24614,24614,triple nipple ass hoes,0
24471,24471,stuffed her like an oreo,0
16421,16421,rt TAG apartheid no cut card pedestrian check show me your freedom papers you darkies,1
18567,18567,rt TAG all these damn bitches on my phone line,0
11986,11986,it's throw it in her throat thursdays so make a ghetto gaggler out of her,0
9459,9459,god damn birds,0
22893,22893,why is this bitch throwing condoms lmao,0
17597,17597,rt TAG hey you acting like a saint on twitter we think you're fucking weird you prude bitch,0
22251,22251,touchdown hoe touchdown hoe,0
11598,11598,if u got yo shit pulled upp past yo bellybutton you are too old for yoga pants bitch it aint,0
14509,14509,rt TAG sum of u bitches too old for braces,0
13772,13772,pay for pussy no yo i get too many freebies,0
2175,2175,and i'm goin back to school only for the hoes and a class or two,0
4010,4010,maddslander welcome back b without your daily rants my tl was trash af,0
1518,1518,shesoviciouzz it might be TAG some of y'all females pussy wet cause he cried smh,0
7902,7902,bad bitch give good head dumb bitch get hood rich,0
8844,8844,draft drinking game chug a beer everytime you see a black woman crying TAG,0
24622,24622,u ho realwizkhalifa u hot i really like the way u keep te flow natural,0
21570,21570,the homiez bitches like my homiez,0
16163,16163,rt TAG muslim group slaughters children in nigerian school children burned alive shot amp slit throats tried escape http,0
5841,5841,denytheprophecy that's a dragon you retard,0
12458,12458,lil riri sittin pretty while u bitches layin petty,0
9531,9531,got chunky marmalade today of a greatful customer for my service over the past yrs TAG TAG,0
9495,9495,good lord i never met a bitch like this before,0
14352,14352,rt TAG lil hoe,0
15527,15527,rt TAG fuck twerking bitch can you cook,0
10288,10288,i feel like its gon be a homo revalution round dis bitch deez niggas expandin,0
17504,17504,rt TAG a woman's revenge to a man is being a hoe,0
23168,23168,yet you won't tag TAG what a pussy gus cripes what a loser,0
6075,6075,heartlle TAG bitch look like she gon blow away fr,0
15603,15603,rt TAG redskins gonna win and thats all im saying for the night,0
10975,10975,i think you fuckin wit the wrong niggah,0
1117,1117,ayoo fettii my anaconda don't my anaconda don't my anaconda don't want none unless you got goals hun smh white ass niggah,0
15379,15379,rt TAG riff raff is trash,0
13621,13621,on my own shit jus turned bitches on dat now you grown shit,0
7069,7069,sotoo dean we were supposed to work together today bitch,0
22376,22376,uh cody called me a punk ass bitch and i said i think you meant to say boss ass bitch but i'll let it go ctfu,0
14267,14267,rt TAG i love my family but i wouldn't even need water to pop that red pill that hoe is getting taken swiftly,0
21085,21085,sometimes i wish i had a cute pet monkey but then i remember it would probably defecate everywhere beat me up and destroy my house,0
5859,5859,dish answers you gots da bet and da msnbc wit dat colored reverend who only listen to coloreds what else i missing,1
9157,9157,for every thirst dog lies a thirsty bitch,0
15519,15519,rt TAG thou shall have no type bad bitches is thee only thing thou shall like herassfat,0
7934,7934,bae made me deep fried oreos,0
21455,21455,that's not catfish stinking up my tl it's sore pussy my bad,0
22382,22382,un pollito cruzaba la frontera un zorro se tropieza con el pollo el zorro le dice im sorry el pollo le dice im,0
21895,21895,they wouldn't let me use my old picture cause my hair was flawless the woman at the front desk said i wouldn't have to retake hatin hoes,0
7759,7759,and vice versa TAG he has hoes,0
12369,12369,let's go la TAG my niccas no matter what,0
15973,15973,rt TAG i respect those niggas who respect their girls amp dont pay them hoes no attention salute to you,0
16522,16522,rt TAG vin scully once called me a camel jockey TAG,1
3033,3033,dionprimo the soul has departed from the train there's no more soul in music just hunger for bitches money and fame,0
9447,9447,give these hoes followers you got a whole new bitch,0
16497,16497,rt TAG rick scott vs charlie crist is the worst gubernatorial election in america and it's the face of our ugly future,0
16859,16859,rt TAG you hoes wanna tweet and talk about equality then hope solo better never see her family again and go to prison and never,0
23104,23104,yas bitches yas,0
17262,17262,rt TAG when the rose-colored glasses come off and you still want to be there true love happens,0
8936,8936,ebola sounds like a hood hoe,1
830,830,#drunk TAG TAG TAG the draught horse,0
2260,2260,th and long bitches,0
16139,16139,rt TAG nice baby bump bitch,0
19697,19697,rt TAG TAG what straight guys take a picture of themselves naked in a hot tun what fags TAG TAG TAG,1
18946,18946,rt TAG lifes a bitch,0
687,687,#commonquestioniget why uou so ghetto,0
4575,4575,rosie TAG only yrs till next pres bitches bout what o-dumb-a left her him,0
14549,14549,rt TAG mom what happened to insert old friend name you used to be close me fuck that bitch,0
13742,13742,overall this single life is about fun just do that and also get the nudes but don't leak em unless you're a faggot,0
2503,2503,austinz i can not wait to see this fucking cunt her ass is mine,0
733,733,#jesuschrist was straight gt that's why the TAG killed him TAG TAG gt,1
23238,23238,you always buy me colored goldfish when my stash is low and you are a constant inspiration to me and,0
6021,6021,ghostattics translation i like how i dont really have to think about it or i dont think queers deserve a happy ending,0
23069,23069,ya need a real nigga shawty so come amp throw that pussy shawty studio,0
13628,13628,once again hello hardin county thedrunkstory everyone knows a hoe named ashley hsn,0
22960,22960,woke up feeling like a bitch gonna stop acting like a bitch over some weak shit and focus on myself now its me time bruh,0
11676,11676,if you think that the term TAG being offensive is a political issue you are ignorant,0
4090,4090,mickalabickham barely a rhyme dumb bitch,0
12817,12817,me put a twist tie on the bags of ice or you'll get it all over your car kiersten nahh bitch it'll be all cool,0
20453,20453,rt commence carpet bombing all TAG soldiers in this video executed by jihadis from TAG,1
13989,13989,rt TAG TAG it ain't nothin to cut that bitch off ayeeee,0
6587,6587,lkxox bitch,0
12801,12801,me and da TAG gonna do a reboot of da jeffersons only dis time he gonna be weezy and we married pre op trannies,0
19078,19078,rt TAG being a good citizen picking up trash (:,0
11200,11200,i'm a big bitch and is the goat TAG i'm too lazy for,0
23417,23417,you see you you a bitch you talk shit nigga you'll get ya issue,0
11681,11681,if you would have followed george washington in it means that you're white trash,1
15881,15881,rt TAG if a girl sit on your face and your nose goes into her pussy and she rides your nose like a bull she's a keeper,0
2587,2587,bidenshairplugs he looks like a fag and his time line is boring zzzzzz,1
9254,9254,fuck her pussy fuck her mouth fuck her ass cause she nasty,0
20906,20906,smile at the hoes who hate you,0
8089,8089,bitches rather be petty with his hoes instead of posting bail now that ah really fck em up psa,0
1818,1818,kiaramariexo krock boot up for u hoe niggas so girls that take bc are hoes,0
